# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
3.005242994160141623e-01,9.679497361254618681e-02,2.362721205350482023e-01,4.719447703345395206e-01,2.561868653112611693e-01,3.314965420993786216e-01,1.696790015100418658e-01,2.145639803181865202e-01,2.090945230156904810e-01,2.540618973503007694e-01,1.881397586667020450e-01,3.272540185749022723e-01,1.732776823337843497e-01,2.295571531917962316e-01,3.378989008975850084e-01,3.696378172330014311e-01,4.480423398384346112e-01,3.851930193230070354e-01,2.620115167124311140e-01,2.712630941045944266e-01,5.622192550259285104e-01,3.651646219476513688e-01,1.388790704946728793e-01,3.022080749571102731e-01,4.860634162294473759e-01,3.090501872270768335e-01
2.699518330034152425e-01,9.736547034684406299e-02,2.722407428772640747e-01,3.790172150023863873e-01,2.009738712975206454e-01,3.425702052401050079e-01,1.700035916811969972e-01,2.104797442492127857e-01,2.134374516553890488e-01,2.395600139281482688e-01,1.794737620681303158e-01,2.761442416271734368e-01,1.305594492919595895e-01,1.953924843290877622e-01,4.008366566848394763e-01,2.584301256285584936e-01,4.338094875593242472e-01,3.643587566242407760e-01,2.740100633004630137e-01,2.460905491523988076e-01,5.685534181400072606e-01,3.628846768642897125e-01,1.343397957716831459e-01,3.771942959695792075e-01,3.890183880096543811e-01,3.001841599169722263e-01
2.627141703645037296e-01,1.022498901501876362e-01,3.323286885656898670e-01,4.473847906724557899e-01,1.590997277109806873e-01,3.196983036257791122e-01,2.007438523822799026e-01,2.321871803046633431e-01,2.260952443116451549e-01,2.536113164542428411e-01,2.318515243726807229e-01,1.779331850205352339e-01,1.046563494442693809e-01,1.714803529458284459e-01,4.125947965499136560e-01,2.178358834175185277e-01,4.964794596035545515e-01,3.756367131903289303e-01,2.677730089188713469e-01,2.210660589271640220e-01,5.490566495791512347e-01,3.459652391417288864e-01,1.677080246754371617e-01,3.915958298963573836e-01,2.778485434731180481e-01,2.790507993483041793e-01
2.266161372656171069e-01,1.057584810297186040e-01,4.104374272512046895e-01,5.141872052489248057e-01,1.402910243684203917e-01,3.000503994563416543e-01,1.792396407093804211e-01,2.496586215354966443e-01,2.140108198805620587e-01,2.600277507495185048e-01,2.648022543038138221e-01,1.700771046707814094e-01,9.490477110976200392e-02,1.765947100281190785e-01,4.028439944854682042e-01,1.696265863603741708e-01,4.196835312568197307e-01,3.307180373675540075e-01,2.944571880421363863e-01,2.551199893018406550e-01,5.445290573078495067e-01,3.647020782172754605e-01,2.799301246405718757e-01,4.086501171611217620e-01,2.758352686735008885e-01,3.214718368250648606e-01
2.151152543184878252e-01,1.405845432739454282e-01,4.544804909496321099e-01,5.756723916378205796e-01,1.624014641702160588e-01,3.253038543788363546e-01,1.809141870678729336e-01,2.504082219573632306e-01,2.842548253102307743e-01,2.876816925627116994e-01,3.145119960429895167e-01,2.098125463341347086e-01,9.449040869709221524e-02,2.062716503580721561e-01,3.545120267640953782e-01,1.499216300500393062e-01,3.212007856506346459e-01,2.752114808215897490e-01,3.564319048326893835e-01,2.775625194294889519e-01,4.731335978878092874e-01,3.690426740499958558e-01,2.216972381008787407e-01,3.927930884136884293e-01,2.040011915021835986e-01,2.728305060055835618e-01
2.387448112849369919e-01,1.475557891850400039e-01,4.869278570914673532e-01,5.970404975503840195e-01,1.818659215801602669e-01,3.191235536689163155e-01,1.707362745564836304e-01,2.189279922345008234e-01,2.646776690530942000e-01,2.917333740227759376e-01,3.595353843088958112e-01,2.081061339584124315e-01,1.323375879784890741e-01,2.333263687485991056e-01,3.243271782065392239e-01,2.007212142888079032e-01,2.389916987916961832e-01,2.546800304290144368e-01,3.180952768642925088e-01,2.910480464909369624e-01,3.904600078579648081e-01,3.332011104043980931e-01,2.833754079069393805e-01,4.309006561011131109e-01,1.582307347318419599e-01,2.908355995799647986e-01
3.831879592501337695e-01,1.507712912382885295e-01,4.987731261974744368e-01,6.472392397303196043e-01,2.331090140987328030e-01,3.660705371123612051e-01,1.521727497554195563e-01,2.351487953269440767e-01,3.046850929846073308e-01,3.301286450771423464e-01,3.545057493757496903e-01,2.156469819862678605e-01,1.239606152695614527e-01,2.313711155438596956e-01,2.846463763448582318e-01,2.028385626039209966e-01,2.130185977436525602e-01,2.335011788974772351e-01,3.018479942334721389e-01,3.730615278003711066e-01,3.599705773278202292e-01,3.449600331205545101e-01,3.470054922691190313e-01,3.884633293558835132e-01,2.124445219235724380e-01,3.159711145161916424e-01
4.774763259566384699e-01,1.412271702517614302e-01,4.302598754068668319e-01,6.074611863807121148e-01,2.077896239640494858e-01,3.697026819434824918e-01,1.262593775411147701e-01,2.522119670768034894e-01,3.498637377195450426e-01,3.291391051378860233e-01,3.174674461949137938e-01,2.620579506965157179e-01,1.349792065163171739e-01,2.381682011359155526e-01,2.971168881881879886e-01,2.319003240889088713e-01,1.938101639486973227e-01,2.409424587419314034e-01,2.942102040522058815e-01,4.048900995395854352e-01,3.994835301915969916e-01,3.661946112611293991e-01,3.785955960223674199e-01,4.438125449912291853e-01,2.104053348157236825e-01,3.442711586097734755e-01
5.790934180847869817e-01,1.317827533386605465e-01,4.034365227278044475e-01,5.541301447463069518e-01,1.934723357943227140e-01,4.328290160778323070e-01,9.777467842214945803e-02,2.302493724315951285e-01,3.382979024008506141e-01,3.290073493360343715e-01,3.123291168179349597e-01,2.543314488718436683e-01,1.343078706534953370e-01,2.336561454477580069e-01,3.156037288772580718e-01,2.653905796200518585e-01,2.571125427546036013e-01,2.793689504173045290e-01,2.187845122717050061e-01,3.293301100261402103e-01,4.249678296130127708e-01,3.243608173036193754e-01,3.337897712144268780e-01,4.643621508200680981e-01,1.819250817889667415e-01,3.266923346078206003e-01
6.687276922610919661e-01,1.158740455500378574e-01,4.718836386013577910e-01,4.829171718703662575e-01,1.481734105717407712e-01,4.103078369219446131e-01,9.454402923018676019e-02,2.061029316726802618e-01,3.035842213725146732e-01,3.224572197835468002e-01,2.609059581830848740e-01,2.147044379545860748e-01,1.651837064881846173e-01,2.135980342086185313e-01,2.952010712537912474e-01,2.772368943705686428e-01,2.788391185835593089e-01,2.837590280693063627e-01,1.976511651657545943e-01,3.660423077364100553e-01,4.475037399473592581e-01,3.370657376165079877e-01,3.349586784413475238e-01,4.854506821838242558e-01,2.049203386171626617e-01,3.417765664141114712e-01
6.362015665825253574e-01,1.279348042183983125e-01,4.465538667126878747e-01,4.028375011261943195e-01,1.252001938799423841e-01,4.453484061309979092e-01,9.687988808646537386e-02,1.926145846589434885e-01,3.348216001628941396e-01,3.120436012843387230e-01,2.022315696482451242e-01,2.409327625924959082e-01,1.830270774450610816e-01,2.087304698952673621e-01,2.800348926464465427e-01,3.250320995141890990e-01,3.383121903702857591e-01,3.144597275103071521e-01,2.028057194347439862e-01,3.702337967653306916e-01,5.238751177147662474e-01,3.656382113049470028e-01,3.687851705536872027e-01,4.333673169849902029e-01,1.722983743992614336e-01,3.248169539793129279e-01
5.773608990247425243e-01,1.094395157435116006e-01,4.096019239641236487e-01,4.494964033249487789e-01,7.802974193610338893e-02,4.142830369354698061e-01,9.539859007601307617e-02,1.647295733743248947e-01,3.047422752545571600e-01,2.892313288481994094e-01,1.843621347777315012e-01,2.675239478738518639e-01,2.229711397929264594e-01,2.249524074815032748e-01,2.536981465811294356e-01,3.966922154930728195e-01,4.004999304593638842e-01,3.502967641778553798e-01,2.742210474164437639e-01,3.511463256339482086e-01,5.148501766045427974e-01,3.800725165516449233e-01,3.764658853068311717e-01,3.683887451937494228e-01,1.190742334148183063e-01,2.879762879717995827e-01
4.388869677634034128e-01,1.106571176938615508e-01,4.399997756463335241e-01,4.654671020519714486e-01,7.462451574351405825e-02,3.615788072734204550e-01,9.186742491692143076e-02,1.190525972548414357e-01,2.438187098512145101e-01,2.606614464661646258e-01,1.529548849202967686e-01,2.833042394701010269e-01,2.513000024559062240e-01,2.291863756154346732e-01,2.905121266766940158e-01,4.092582140806229063e-01,4.117906460445254768e-01,3.705203289339474293e-01,3.146530069998504930e-01,3.919303763678101404e-01,4.901254872972202747e-01,3.989029568882936361e-01,3.638592297804422171e-01,3.482111775888796501e-01,1.306031046513254634e-01,2.808911706735490732e-01
3.997387479118117426e-01,1.221561254265083052e-01,3.927149150736937711e-01,4.869595454025443249e-01,7.436981906530490405e-02,3.578523495776039232e-01,8.805976472330030724e-02,1.439567163586218668e-01,2.561752059112450408e-01,2.579981321611815592e-01,1.294694606959836958e-01,3.020645301301243535e-01,2.855648517036740719e-01,2.390329475099274015e-01,3.008747415771012013e-01,4.574021830250586396e-01,3.819063480055803206e-01,3.800610908692467760e-01,2.915449033461527395e-01,4.259574260813820956e-01,5.197241613234894198e-01,4.124088302503414738e-01,3.711716740650672364e-01,2.449096665669628636e-01,1.322683497022268395e-01,2.494498967780856835e-01
3.067831385568581259e-01,1.246078785101190078e-01,2.817604106116334828e-01,5.031587659885730091e-01,6.805240942042586894e-02,3.204150308762848676e-01,7.959357128013380689e-02,1.761732839376151105e-01,2.680044544916398985e-01,2.365054381859203192e-01,9.879926397439930952e-02,3.321769451856340649e-01,2.975698953397198920e-01,2.428487014999177462e-01,3.438683970185564820e-01,4.386643211375996776e-01,3.621177467214977130e-01,3.815501549592179575e-01,2.720436102194753181e-01,3.874562704128550195e-01,5.088845448303146446e-01,3.894614751542149755e-01,3.780641314014075993e-01,2.462804198662951194e-01,1.388353987838058801e-01,2.543933166838361903e-01
4.141292248131122622e-01,1.006651022019127567e-01,3.027242571119813652e-01,5.132735118031689359e-01,7.572935399944355495e-02,3.319718340830576375e-01,7.664147499806972519e-02,1.866477881731043453e-01,3.296367778249248426e-01,2.590465916676417124e-01,8.547090954466796120e-02,3.166814561935439309e-01,2.454422046191382378e-01,2.158648567857833767e-01,3.564304816799506170e-01,4.228050779898012701e-01,3.434238354616638844e-01,3.742197983771385350e-01,2.599481688486321440e-01,4.126743052919550903e-01,5.297734499289532550e-01,4.007986413565134964e-01,2.685504791839378180e-01,2.174727110152616660e-01,1.281458914323906073e-01,2.047230272105300397e-01
3.694868914787491354e-01,1.019616637064245934e-01,3.188376694620416174e-01,3.973263379260260075e-01,9.120285712270401191e-02,3.397526735958621424e-01,9.063173536659122065e-02,2.045695864364120153e-01,3.204306259488959308e-01,2.482444490048562880e-01,9.448836481344642657e-02,2.970439750980773397e-01,2.187706224703873659e-01,2.034343207939703913e-01,4.044176632208518751e-01,3.929997609486320931e-01,3.216573647120753998e-01,3.730249296271865300e-01,2.189315470887493176e-01,3.994725055012622872e-01,5.465862699704558958e-01,3.883301075201558983e-01,1.857114347317860847e-01,1.940550140406259172e-01,1.380317955276183228e-01,1.725994147666767564e-01
3.797378836780723188e-01,1.134125940765983442e-01,3.352027887409377849e-01,3.709949252753688143e-01,9.092187058783167408e-02,4.078079908953100019e-01,9.192068208427314757e-02,1.850527802414717315e-01,3.458569974171666894e-01,2.578787236663366844e-01,1.271493626526705722e-01,2.671319070637451776e-01,1.932994744050631764e-01,1.958602480404929569e-01,4.361828165016419234e-01,3.722909063419251874e-01,3.948483403406356507e-01,4.011073543947342723e-01,1.986726398536177440e-01,3.444911897353534758e-01,5.333991981499451862e-01,3.588543425796388298e-01,1.296752730596011927e-01,2.083673180090698795e-01,1.406779673914854700e-01,1.595735194867188567e-01
3.631577162211215293e-01,1.035213296160378549e-01,4.261942764885503498e-01,2.569869139346053766e-01,8.655799382194118152e-02,4.276136104442457286e-01,9.595507086572467592e-02,1.749603765920198784e-01,3.516628390621633349e-01,2.540677918940455471e-01,1.361701123507771116e-01,2.371875511341926257e-01,2.033174104106308389e-01,1.922250246318668587e-01,4.661258707267109114e-01,3.450244962417059469e-01,4.844116452629435576e-01,4.318540040771201016e-01,2.507073427160406709e-01,3.739871023977912046e-01,4.998829937717516603e-01,3.748591462951945119e-01,5.801104679163131272e-02,2.651445444043105115e-01,2.022798475159220399e-01,1.751451462372879408e-01
4.342068286617603579e-01,8.239536670114375183e-02,5.230385852785758294e-01,2.594886219166624985e-01,8.626905011095402365e-02,4.850948055512986912e-01,1.262480679040294262e-01,1.686998686453989593e-01,3.344201173872448640e-01,2.777623680174520215e-01,1.864752371016720756e-01,1.880862346281247655e-01,1.827795684613874871e-01,1.857803467303947575e-01,5.255390708326416194e-01,2.975876228170221682e-01,6.234728106978166817e-01,4.821998347824934528e-01,2.238629194385168830e-01,3.462649409084406216e-01,5.447740505732781013e-01,3.716339703067452205e-01,5.344550887315051291e-02,2.928785008696422887e-01,2.105375663949871634e-01,1.856205253792599930e-01
4.067244209999415494e-01,8.753626390970339899e-02,5.336823057553686800e-01,3.396720424063488508e-01,7.168276396731983191e-02,4.420005431285119468e-01,1.195906027574068220e-01,1.956326979346982853e-01,2.348870957718418029e-01,2.701565262923489863e-01,2.820735669583541716e-01,1.943611581054085491e-01,1.779029208576787258e-01,2.181125486404804636e-01,5.240849446350921426e-01,2.244428486192816818e-01,7.174011000349622691e-01,4.886429644297787256e-01,2.124406565258993851e-01,3.161236370816083996e-01,4.575765025266150809e-01,3.287135987113742885e-01,6.575636582471133806e-02,3.137262881609529930e-01,3.117346302797244784e-01,2.304057614217962513e-01
4.053319306643686781e-01,9.712083460353256037e-02,5.896232199084068260e-01,3.650241585489311658e-01,4.848636580327365941e-02,4.278640552248788032e-01,1.212830439183278514e-01,2.098833177923921656e-01,2.108091747172665120e-01,2.750473445757086743e-01,3.359962094085545692e-01,1.854690157565187236e-01,1.883087419880325741e-01,2.365913223843686408e-01,5.593096268866105669e-01,1.808857804111738687e-01,8.318186520495032266e-01,5.240046864490959244e-01,1.861290551034954777e-01,2.655697253884369280e-01,4.537937672834743696e-01,3.018308492584689251e-01,6.927009133294177723e-02,3.326036636740809516e-01,3.253922292596058696e-01,2.424219947555428523e-01
4.009776791551019071e-01,8.436236330158237984e-02,5.105453778900340689e-01,4.356603597506875647e-01,5.647189180643295142e-02,3.935433033118186930e-01,1.194964666066340442e-01,2.682156147668877111e-01,1.921976187756001819e-01,2.734967417071977325e-01,3.304145129569832084e-01,1.947367902702183129e-01,2.216293729055252015e-01,2.489268920442422317e-01,4.843494130524333974e-01,1.805136026444472408e-01,8.658976736851542455e-01,5.102535631273449335e-01,1.662358722793925436e-01,3.018139845967027779e-01,4.218595100233244466e-01,2.966364556331399505e-01,8.288824040405984306e-02,3.172494525271020160e-01,3.386439869037332073e-01,2.462605599449650129e-01
3.751301598943569959e-01,9.851507286909111372e-02,3.778295808156315050e-01,5.772955466506572986e-01,5.171945970267301934e-02,3.302035618076189505e-01,1.080258033687215430e-01,2.984556234116837459e-01,1.514152829485510554e-01,2.631766768298872128e-01,3.161956108673706356e-01,2.481443359842501195e-01,1.941633756492421869e-01,2.528344408336209992e-01,4.673719985707123215e-01,2.338819483988942294e-01,8.770731125505932813e-01,5.261090198400665274e-01,1.375815214025976618e-01,2.855096034101620717e-01,3.863699684399136691e-01,2.698203644175578009e-01,8.462256780506152709e-02,2.598672117268250870e-01,3.308069588018412444e-01,2.250989127779092769e-01
3.370568647583894739e-01,1.035184532414035602e-01,3.516719692846322909e-01,5.607106833182371464e-01,6.955455093744547512e-02,2.604072209457711784e-01,8.499779126962607456e-02,3.214650672299654843e-01,1.439215962835703466e-01,2.481449108076712318e-01,3.077248210870692224e-01,2.532899960052759636e-01,2.191992195757649087e-01,2.600713455560367260e-01,4.507386244111927232e-01,2.539736104484518475e-01,8.334036507230848656e-01,5.127052951942431269e-01,1.224338783566167876e-01,3.139918907590640851e-01,3.032300426062931598e-01,2.465519372406580201e-01,1.042132284559443151e-01,2.407753226530900403e-01,3.074472176900598930e-01,2.174785895996980967e-01
2.744533182466796228e-01,9.967098896926529505e-02,3.009206174248874044e-01,5.891379169173660557e-01,1.060438374770683312e-01,2.301797224149396415e-01,1.257552611089863548e-01,3.191647432023131392e-01,1.424657925941289760e-01,2.430880220395149616e-01,2.361337289508952664e-01,2.305614259984338221e-01,2.545088627171878670e-01,2.404013392221723278e-01,4.618419734708766322e-01,3.033643367458239704e-01,8.003008182814397298e-01,5.218357094993800738e-01,1.449497816330392597e-01,2.915447509166142481e-01,3.017096648743858855e-01,2.460680658080131311e-01,1.132027730015977285e-01,2.126787157638517500e-01,2.239818850415218887e-01,1.832877912689904465e-01
